customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,clt_categories,predicted_income,final_income
7123.694599,16139,62,19,69,0,2,297.6,Very Low,,16139.0
8008.095994,63775,100,29,3,0,3,462.753151,Very Low,,63775.0
5318.89664,25134,67,3,0,0,6,321.6,Very Low,,25134.0
5483.89085,87777,68,16,1,0,7,257.708912,Very Low,,87777.0
7244.497284,0,103,1,51,0,3,494.4,Very Low,,
15558.44195,62922,194,26,80,0,7,1121.633645,Very Low,,62922.0
8945.689398,83761,112,16,70,0,8,270.227547,Very Low,,83761.0
8441.667084,50801,72,25,21,3,2,43.419028,Very Low,,50801.0
2798.834343,48675,71,26,62,1,1,340.8,Very Low,,48675.0
7522.900704,55916,63,23,41,0,2,302.4,Very Low,,55916.0
39033.08248,0,180,11,65,0,2,864.0,Moderate,,
2594.7935,30064,65,20,23,0,1,296.852419,Very Low,,30064.0
8991.124186,0,127,29,25,0,4,1176.285998,Very Low,,
2332.095228,0,67,4,99,0,1,482.4,Very Low,,
9244.351881,12081,82,18,18,0,2,548.064933,Very Low,,12081.0
6290.699249,0,95,11,23,0,5,684.0,Very Low,,
9880.097141,62326,122,8,53,0,8,96.00936,Very Low,,62326.0
11790.49617,25251,66,13,43,0,2,316.8,Very Low,,25251.0
5477.206072,21289,71,15,98,0,3,340.8,Very Low,,21289.0
4014.332715,54054,99,7,55,0,1,5.661684,Very Low,,54054.0
3674.56826,84814,90,25,60,0,1,512.816507,Very Low,,84814.0
4714.044733,46097,61,9,73,4,3,197.074966,Very Low,,46097.0
2754.143877,58705,69,19,95,0,1,48.956424,Very Low,,58705.0
40688.53442,37455,114,13,57,0,2,547.2,Moderate,,37455.0
4563.859434,62010,112,2,51,0,1,537.6,Very Low,,62010.0
7430.347681,61568,93,3,36,0,3,240.818954,Very Low,,61568.0
2644.983484,90443,66,11,15,0,1,235.174197,Very Low,,90443.0
26220.03266,24743,84,8,23,0,2,1008.03551,Low,,24743.0
2397.036098,22283,65,16,93,0,1,572.072106,Very Low,,22283.0
5207.680496,74627,65,21,61,0,6,176.735323,Very Low,,74627.0
5907.078117,47306,74,8,18,0,3,97.723235,Very Low,,47306.0
27420.81318,0,112,23,20,0,2,537.6,Low,,
5044.857229,59292,64,14,92,0,4,218.491318,Very Low,,59292.0
3090.13236,23970,77,13,19,0,1,43.959921,Very Low,,23970.0
8514.394994,48428,72,8,5,1,2,223.728018,Very Low,,48428.0
20925.89544,44342,74,24,60,0,2,355.2,Low,,44342.0
3515.456573,0,103,30,13,2,1,741.6,Very Low,,
17666.56543,0,74,6,92,0,2,355.2,Very Low,,
30313.30977,67117,85,10,38,0,2,329.423177,Low,,67117.0
4726.869327,13037,124,28,49,0,1,839.348464,Very Low,,13037.0
5284.509533,71960,67,12,40,0,9,151.495249,Very Low,,71960.0
2990.330995,73137,74,14,45,1,1,227.797105,Very Low,,73137.0
3548.071725,0,96,10,77,0,1,446.122702,Very Low,,
6371.320461,23797,81,10,57,0,3,388.8,Very Low,,23797.0
5372.351967,70286,67,16,66,0,3,130.143497,Very Low,,70286.0
5165.202368,12904,132,17,31,0,1,633.6,Very Low,,12904.0
8264.747863,42045,103,7,12,0,3,40.839965,Very Low,,42045.0
5193.770572,24948,65,3,51,0,4,280.352767,Very Low,,24948.0
8099.571213,25452,107,20,60,0,3,954.688499,Very Low,,25452.0
8845.073706,95850,109,3,16,0,3,328.502498,Very Low,,95850.0
8295.977271,73556,104,31,4,0,9,497.684017,Very Low,,73556.0
9344.431622,0,64,25,96,1,2,307.2,Very Low,,
5081.741976,0,69,17,76,0,7,93.697638,Very Low,,
5363.531017,43879,69,19,60,0,5,242.133552,Very Low,,43879.0
2429.600516,23941,61,12,1,0,1,292.8,Very Low,,23941.0
7183.071115,14390,65,16,4,0,2,402.778867,Very Low,,14390.0
5376.88732,30039,70,21,52,0,9,498.612632,Very Low,,30039.0
7019.177186,26806,63,32,19,0,2,302.4,Very Low,,26806.0
7079.170237,24450,90,4,65,0,4,250.959093,Very Low,,24450.0
2415.83485,0,64,26,17,0,1,360.217299,Very Low,,
8193.160528,89219,73,12,9,4,2,350.4,Very Low,,89219.0
6952.651187,0,73,2,38,3,2,525.6,Very Low,,
7465.980556,0,109,4,33,0,8,784.8,Very Low,,
13220.80421,29504,117,24,90,0,2,809.039071,Very Low,,29504.0
4014.9185,0,113,35,29,0,1,1305.275432,Very Low,,
8744.727173,61706,110,6,71,0,7,223.905524,Very Low,,61706.0
5948.98896,88122,148,15,10,0,1,840.231575,Very Low,,88122.0
5520.149969,26129,70,4,38,0,3,419.187114,Very Low,,26129.0
5040.775434,22350,66,9,3,0,5,316.8,Very Low,,22350.0
5654.593045,0,83,0,12,0,7,597.6,Very Low,,
8896.500265,26201,112,4,48,0,8,168.901895,Very Low,,26201.0
8715.945469,0,84,33,20,0,2,604.8,Very Low,,
7868.808884,0,107,28,14,0,7,513.6,Very Low,,
6878.008403,39020,87,0,4,0,5,485.01384,Very Low,,39020.0
6411.675304,47606,81,24,50,0,4,388.8,Very Low,,47606.0
10144.3094,27231,88,0,7,0,2,422.4,Very Low,,27231.0
8575.961719,39946,218,23,99,0,1,1046.4,Very Low,,39946.0
4510.542608,84300,111,13,0,0,1,202.22495,Very Low,,84300.0
3746.751625,41479,94,14,38,1,1,19.575683,Very Low,,41479.0
5479.555081,56005,68,31,30,1,3,326.4,Very Low,,56005.0
7164.011997,0,108,19,97,0,9,1260.456194,Very Low,,
13265.51039,99617,109,1,62,0,2,74.934678,Very Low,,99617.0
5246.278375,28909,66,15,66,0,8,456.702735,Very Low,,28909.0
4556.068318,25617,63,22,3,0,3,302.4,Very Low,,25617.0
2751.250209,86788,70,32,68,0,1,336.0,Very Low,,86788.0
2914.09461,28523,77,15,12,0,1,369.6,Very Low,,28523.0
5824.767025,38492,72,27,34,0,3,207.901654,Very Low,,38492.0
5755.18214,97657,71,2,19,0,8,107.325235,Very Low,,97657.0
2424.690776,49008,61,11,74,1,1,292.8,Very Low,,49008.0
5138.244998,72264,64,2,66,0,9,272.649844,Very Low,,72264.0
6047.02516,20396,76,15,60,1,4,364.8,Very Low,,20396.0
6106.468745,60234,152,14,98,0,1,136.217066,Very Low,,60234.0
3329.887725,75556,84,24,78,0,1,498.927007,Very Low,,75556.0
40132.01135,98710,123,21,42,0,2,587.391029,Moderate,,98710.0
5095.365993,69461,64,7,61,0,6,101.417253,Very Low,,69461.0
4471.747876,0,68,35,98,2,9,489.6,Very Low,,
8773.507548,0,87,24,53,0,2,626.4,Very Low,,
10351.37265,73895,129,2,31,0,7,825.416826,Very Low,,73895.0
10408.96865,20228,101,3,43,1,2,523.815839,Very Low,,20228.0
8201.330033,81785,67,12,44,0,2,321.6,Very Low,,81785.0
2248.449633,24910,63,7,63,1,1,347.857619,Very Low,,24910.0
5205.024842,32946,66,13,7,0,6,316.8,Very Low,,32946.0
15306.13396,83868,189,30,91,0,7,134.836237,Very Low,,83868.0
8002.308333,0,107,3,65,0,3,513.6,Very Low,,
4553.185557,0,124,1,43,0,1,714.494746,Very Low,,
5354.365535,17099,69,13,28,0,9,331.2,Very Low,,17099.0
7449.855125,0,206,7,82,0,1,1483.2,Very Low,,
3112.049841,33046,79,14,26,0,1,181.538354,Very Low,,33046.0
4386.277558,10621,67,28,22,0,5,321.6,Very Low,,10621.0
4865.848218,21498,63,23,72,0,9,302.4,Very Low,,21498.0
6993.380588,0,66,7,59,0,2,439.701118,Very Low,,
5860.48309,36889,74,24,82,1,3,192.186026,Very Low,,36889.0
9115.57169,69588,114,19,45,0,6,173.080024,Very Low,,69588.0
5300.686394,26585,69,26,23,0,4,308.651195,Very Low,,26585.0
3630.269217,0,101,34,53,0,1,727.2,Very Low,,
8819.018934,99845,110,23,25,1,8,528.0,Very Low,,99845.0
5389.499465,66429,136,35,93,0,1,57.712985,Very Low,,66429.0
3123.080994,0,101,1,83,4,1,960.115399,Very Low,,
2435.321545,43721,61,5,84,0,1,292.8,Very Low,,43721.0
8754.233404,51209,109,35,3,0,6,39.49793,Very Low,,51209.0
2628.563096,84498,65,18,83,0,1,255.210049,Very Low,,84498.0
6669.184698,0,65,30,5,1,2,312.0,Very Low,,
6765.800532,59034,85,0,85,0,3,378.75258,Very Low,,59034.0
10013.77995,0,135,26,38,0,3,773.690268,Very Low,,
11288.17204,96399,70,1,28,0,2,307.89535,Very Low,,96399.0
4686.469674,58089,118,31,83,0,1,566.4,Very Low,,58089.0
7131.731291,0,103,29,58,0,3,741.6,Very Low,,
9051.712161,60964,113,21,16,0,4,327.723713,Very Low,,60964.0
5306.162741,42871,67,2,13,0,6,321.6,Very Low,,42871.0
5133.635886,38795,65,23,64,0,3,98.354737,Very Low,,38795.0
11124.60499,0,112,25,69,0,2,806.4,Very Low,,
7285.103913,57134,91,6,6,1,8,436.8,Very Low,,57134.0
14627.92807,40711,121,12,38,0,2,580.8,Very Low,,40711.0
17086.75371,26334,63,3,73,2,2,453.6,Very Low,,26334.0
4298.378567,31414,116,0,68,4,1,556.8,Very Low,,31414.0
5018.894421,74423,62,31,10,0,5,50.800186,Very Low,,74423.0
7200.664877,0,66,16,77,0,2,316.8,Very Low,,
9591.028253,0,128,23,27,0,6,150.952506,Very Low,,
3240.667531,30646,81,26,26,0,1,128.57791,Very Low,,30646.0
8906.50609,0,118,28,33,0,3,566.4,Very Low,,
2499.036551,28264,63,22,9,0,1,364.622773,Very Low,,28264.0
8167.992322,0,117,5,27,0,6,842.4,Very Low,,
5811.61185,0,79,10,22,0,8,304.550129,Very Low,,
18732.2012,70187,117,4,61,0,2,632.16097,Low,,70187.0
5260.623466,31006,67,20,16,0,4,321.6,Very Low,,31006.0
8869.631143,0,119,12,57,0,4,571.2,Very Low,,
2878.846941,0,85,33,69,0,1,612.0,Very Low,,
2810.957053,20371,71,19,14,1,1,340.8,Very Low,,20371.0
2701.039719,39141,68,22,7,0,1,402.456296,Very Low,,39141.0
2449.580048,0,69,20,44,0,1,496.8,Very Low,,
9445.925985,76837,78,2,12,0,2,23.788022,Very Low,,76837.0
4414.577688,0,61,23,46,0,7,643.877067,Very Low,,
6785.536334,0,197,6,22,0,1,1439.676002,Very Low,,
3600.934326,25147,101,7,54,0,1,694.598288,Very Low,,25147.0
7452.939191,0,106,5,32,0,4,763.2,Very Low,,
12723.15311,34665,64,29,58,0,2,450.85948,Very Low,,34665.0
4312.642503,25404,112,16,4,0,1,578.175234,Very Low,,25404.0
12148.94098,37025,101,15,36,0,2,427.243803,Very Low,,37025.0
3549.747466,0,100,27,32,1,1,480.0,Very Low,,
6153.394838,23939,160,33,78,1,1,768.0,Very Low,,23939.0
6272.416823,76673,80,2,59,1,4,56.082107,Very Low,,76673.0
2851.161121,55274,71,14,35,0,1,484.728153,Very Low,,55274.0
6781.125672,30324,86,15,67,0,8,143.943749,Very Low,,30324.0
4985.239225,31702,63,13,3,1,7,302.4,Very Low,,31702.0
6725.043747,0,95,15,8,0,5,684.0,Very Low,,
36632.53432,70908,132,0,71,1,2,521.444011,Moderate,,70908.0
5838.89915,81082,73,5,85,0,4,281.295903,Very Low,,81082.0
12206.89208,17705,108,7,19,1,2,668.73901,Very Low,,17705.0
14196.96535,77738,118,18,47,0,2,463.457352,Very Low,,77738.0
2670.797821,0,72,18,41,0,1,366.277224,Very Low,,
8033.910862,70311,66,18,15,0,2,341.395103,Very Low,,70311.0
9685.542977,66022,239,17,80,0,1,538.229502,Very Low,,66022.0
36168.34106,74140,101,31,23,2,2,484.8,Moderate,,74140.0
10453.2558,73604,88,12,75,0,2,398.19284,Very Low,,73604.0
5406.694854,21855,74,21,49,1,6,355.2,Very Low,,21855.0
2671.166649,23305,68,25,26,0,1,127.157137,Very Low,,23305.0
3531.348165,0,98,23,46,0,1,958.502743,Very Low,,
4835.569505,0,71,11,71,0,6,511.2,Very Low,,
13422.06378,65024,67,17,15,0,2,189.869329,Very Low,,65024.0
2424.224662,22590,67,7,61,0,1,85.68352,Very Low,,22590.0
2983.110414,0,91,3,57,0,1,436.8,Very Low,,
14723.40712,38401,92,17,62,0,2,441.6,Very Low,,38401.0
8438.463783,25539,112,15,63,0,3,585.069825,Very Low,,25539.0
14435.67365,60880,119,25,89,0,2,109.906628,Very Low,,60880.0
2690.069754,87313,67,4,5,0,1,321.6,Very Low,,87313.0
7948.544751,23916,68,33,86,0,2,481.113765,Very Low,,23916.0
11378.88711,34854,95,35,50,0,2,456.0,Very Low,,34854.0
5219.754045,48203,66,20,47,0,6,413.238845,Very Low,,48203.0
9486.037005,25322,126,23,52,0,3,886.033554,Very Low,,25322.0
4762.557323,16656,63,11,53,1,9,302.4,Very Low,,16656.0
4975.171042,44723,124,26,3,0,1,341.088276,Very Low,,44723.0
4422.615495,35979,116,34,28,2,1,556.8,Very Low,,35979.0
4849.697945,36413,61,21,76,0,3,153.013115,Very Low,,36413.0
19237.69976,0,196,31,78,0,2,2092.523421,Low,,
8518.549119,0,112,19,86,1,8,537.6,Very Low,,
5194.654884,51883,66,8,99,0,9,623.751121,Very Low,,51883.0
46302.07562,0,151,33,94,1,2,1087.2,Moderate,,
2538.62632,18608,71,13,24,0,1,340.8,Very Low,,18608.0
14070.63897,0,127,0,71,0,2,677.868206,Very Low,,
2748.933734,55964,69,20,0,0,1,496.8,Very Low,,55964.0
6006.211611,85510,74,19,68,0,4,355.2,Very Low,,85510.0
3286.440915,30706,84,6,34,0,1,225.654806,Very Low,,30706.0
2648.350463,29587,69,8,68,0,1,331.2,Very Low,,29587.0
20936.33105,20309,181,5,12,0,2,1579.854155,Low,,20309.0
7194.233091,0,71,22,0,0,2,599.375099,Very Low,,
11435.23124,12470,103,30,52,1,2,618.688651,Very Low,,12470.0
4064.107529,0,107,31,41,0,1,513.6,Very Low,,
5893.368906,86498,74,13,13,1,5,8.529778,Very Low,,86498.0
8256.2978,62902,69,14,94,0,2,159.383042,Very Low,,62902.0
8061.198798,57293,102,19,87,0,7,347.996042,Very Low,,57293.0
9333.076001,0,129,33,14,0,3,928.8,Very Low,,
34243.51034,51255,122,12,0,0,2,421.70554,Low,,51255.0
31516.5084,0,125,23,4,0,2,626.411563,Low,,
2460.167359,69241,61,14,84,0,1,47.95916,Very Low,,69241.0
4929.549699,25632,63,27,52,0,7,351.270869,Very Low,,25632.0
2866.824929,87428,72,27,42,0,1,224.483337,Very Low,,87428.0
8429.491575,98796,104,22,32,0,3,499.2,Very Low,,98796.0
8052.243508,78617,101,3,95,0,3,233.169575,Very Low,,78617.0
4916.479717,0,65,21,61,0,7,312.0,Very Low,,
5386.969384,93893,67,16,70,0,8,98.66095,Very Low,,93893.0
3508.905811,23629,88,15,81,0,1,633.6,Very Low,,23629.0
6511.103163,0,91,24,28,0,8,655.404481,Very Low,,
4335.676738,30574,114,19,10,1,1,396.105473,Very Low,,30574.0
3673.525732,69555,92,16,59,0,1,255.277041,Very Low,,69555.0
7426.462927,19634,98,29,89,0,6,470.4,Very Low,,19634.0
2640.488905,15776,69,20,59,0,1,337.596914,Very Low,,15776.0
4889.765364,46819,62,15,0,0,5,157.990123,Very Low,,46819.0
10537.40467,47950,65,27,14,0,2,301.867895,Very Low,,47950.0
6385.617852,0,63,16,35,1,2,302.4,Very Low,,
4564.512659,12626,69,31,15,4,3,331.2,Very Low,,12626.0
4772.943848,20993,133,35,90,0,1,638.4,Very Low,,20993.0
10387.24599,24392,93,2,63,0,2,446.4,Very Low,,24392.0
4984.618655,86305,62,1,99,0,5,80.73124,Very Low,,86305.0
6600.477951,0,110,18,95,3,7,1011.772647,Very Low,,
2591.749798,56701,65,34,36,0,1,333.441673,Very Low,,56701.0
8355.642928,57074,105,28,19,0,3,80.129332,Very Low,,57074.0
5142.04553,0,72,17,87,0,8,345.6,Very Low,,
5205.256308,53614,65,25,70,1,5,725.849253,Very Low,,53614.0
14816.95159,0,135,18,56,0,2,648.0,Very Low,,
12812.43898,0,128,35,71,0,2,789.775123,Very Low,,
2472.227293,76441,62,22,61,0,1,294.258612,Very Low,,76441.0
35186.25611,86134,98,17,78,0,2,3.246203,Moderate,,86134.0
9336.123495,45262,117,25,32,0,7,842.4,Very Low,,45262.0
14980.04626,0,222,26,50,0,8,1123.485329,Very Low,,
4773.656279,27725,63,1,93,4,4,302.4,Very Low,,27725.0
4698.521352,27985,117,8,90,0,1,561.6,Very Low,,27985.0
3491.26162,29673,92,21,49,2,1,328.348506,Very Low,,29673.0
4505.842815,24790,113,4,39,0,1,767.242337,Very Low,,24790.0
5765.502751,57846,73,7,42,1,3,481.014309,Very Low,,57846.0
7685.652168,0,111,22,95,0,3,799.2,Very Low,,
2309.876793,0,61,16,57,0,1,32.454659,Very Low,,
6582.286333,10738,109,5,36,4,3,852.256188,Very Low,,10738.0
2860.440918,45587,81,8,49,5,1,380.595522,Very Low,,45587.0
5039.435344,82940,63,12,56,0,3,332.847984,Very Low,,82940.0
3979.282641,42633,101,4,29,0,1,285.048692,Very Low,,42633.0
6273.911874,18577,86,21,76,0,6,412.8,Very Low,,18577.0
14435.67365,60880,119,25,89,0,2,109.906628,Very Low,,60880.0
19339.20282,22582,61,0,74,0,2,292.8,Low,,22582.0
6872.043512,0,64,0,72,0,2,585.058877,Very Low,,
7613.706014,25944,70,20,34,0,2,336.0,Very Low,,25944.0
6369.262355,34498,83,30,72,0,7,398.4,Very Low,,34498.0
14255.23041,31027,124,30,66,1,2,597.578875,Very Low,,31027.0
2469.088506,0,71,10,20,0,1,484.87847,Very Low,,
3451.25106,45609,87,4,30,0,1,246.515921,Very Low,,45609.0
13736.1325,16181,181,22,79,0,8,1261.319869,Very Low,,16181.0
6360.649533,41195,160,32,33,0,1,323.1897,Very Low,,41195.0
4770.984146,76194,119,5,85,0,1,388.313599,Very Low,,76194.0
10296.9965,0,138,11,84,0,9,666.977979,Very Low,,
3237.923545,60097,82,11,62,0,1,278.735779,Very Low,,60097.0
5254.019142,95017,65,5,36,0,3,324.99944,Very Low,,95017.0
10129.50677,0,68,34,31,0,2,326.4,Very Low,,
2228.525238,0,64,3,26,0,1,744.924331,Very Low,,
16501.06524,83547,137,6,14,1,2,75.663572,Very Low,,83547.0
2178.520191,0,65,18,63,0,1,319.49223,Very Low,,
14642.14003,57561,62,18,57,1,2,298.430234,Very Low,,57561.0
5049.765309,10180,65,17,99,0,4,455.654032,Very Low,,10180.0
3544.541005,40658,90,25,20,0,1,502.873215,Very Low,,40658.0
3210.136249,23554,86,7,17,0,1,412.8,Very Low,,23554.0
4531.366283,0,119,30,95,0,1,571.2,Very Low,,
3373.869214,28989,85,12,7,0,1,408.0,Very Low,,28989.0
5451.802287,55898,69,35,87,0,6,441.951758,Very Low,,55898.0
3045.05813,53441,76,11,78,0,1,364.8,Very Low,,53441.0
2715.68743,20848,71,9,76,0,1,350.143872,Very Low,,20848.0
3802.994357,0,108,4,29,0,1,932.654942,Very Low,,
5498.940679,22520,73,17,64,0,3,350.4,Very Low,,22520.0
23990.14738,69781,119,25,49,0,2,849.208601,Low,,69781.0
7901.427389,99711,98,24,24,0,7,11.549207,Very Low,,99711.0
8596.567628,25785,112,8,22,1,4,537.6,Very Low,,25785.0
3964.527997,62638,100,20,62,0,1,441.988868,Very Low,,62638.0
8262.629249,0,113,25,55,0,3,813.6,Very Low,,
6676.726314,56875,84,0,70,0,6,145.448401,Very Low,,56875.0
2750.878284,93102,68,24,2,0,1,578.945761,Very Low,,93102.0
5495.183322,25564,71,29,58,0,6,228.515513,Very Low,,25564.0
2471.278718,29918,62,1,53,0,1,108.892382,Very Low,,29918.0
4128.385865,95891,102,3,13,0,1,34.235959,Very Low,,95891.0
15234.7459,72988,127,6,77,0,2,276.503559,Very Low,,72988.0
6366.225775,44368,80,5,72,0,3,384.0,Very Low,,44368.0
6575.451884,84146,82,0,79,0,7,464.714188,Very Low,,84146.0
7425.269244,36259,63,14,60,0,2,302.4,Very Low,,36259.0
3924.416277,56480,101,32,65,0,1,617.650751,Very Low,,56480.0
8660.838974,79674,107,29,50,0,3,9.275859,Very Low,,79674.0
8130.651447,61036,68,2,75,0,2,413.25233,Very Low,,61036.0
12751.27591,33235,110,18,79,0,2,113.804117,Very Low,,33235.0
4170.687348,29462,107,28,23,1,1,513.6,Very Low,,29462.0
6405.738932,48131,82,6,86,0,3,393.6,Very Low,,48131.0
3573.291869,0,109,25,21,1,1,523.2,Very Low,,
9095.049868,37937,116,11,42,0,5,556.8,Very Low,,37937.0
4794.116328,70012,119,22,33,0,1,755.19863,Very Low,,70012.0
14435.67365,60880,119,25,89,0,2,109.906628,Very Low,,60880.0
8166.512251,0,82,34,5,0,2,590.4,Very Low,,
8807.609658,59762,113,27,91,0,3,542.4,Very Low,,59762.0
9061.63365,0,65,19,87,0,2,413.288528,Very Low,,
8256.2978,62902,69,14,94,0,2,159.383042,Very Low,,62902.0
19327.87406,57245,124,25,15,0,2,681.577742,Low,,57245.0
7050.972166,39040,174,4,34,0,1,835.2,Very Low,,39040.0
2409.7007,0,70,14,95,0,1,504.0,Very Low,,
5519.513075,70914,68,15,82,0,3,77.695518,Very Low,,70914.0
10090.40808,97238,126,6,91,0,3,604.8,Very Low,,97238.0
31316.61358,42522,132,3,85,0,2,909.876614,Low,,42522.0
2590.840183,0,67,16,66,0,1,321.6,Very Low,,
4957.1612,0,67,3,69,0,7,321.6,Very Low,,
4014.453113,37384,99,9,17,0,1,475.2,Very Low,,37384.0
5601.138061,42360,71,29,62,0,8,99.509191,Very Low,,42360.0
7370.61684,67871,61,1,21,0,2,10.475529,Very Low,,67871.0
15503.72309,29932,64,34,5,0,2,319.710124,Very Low,,29932.0
5384.731816,0,78,14,68,0,5,748.774773,Very Low,,
4050.280057,82758,101,16,37,0,1,179.430114,Very Low,,82758.0
12765.77704,0,117,13,47,0,2,842.4,Very Low,,
9159.005771,96331,114,33,38,0,9,491.027024,Very Low,,96331.0
5325.724541,0,73,17,44,0,7,496.474767,Very Low,,
11072.03193,58971,94,12,75,1,2,318.882053,Very Low,,58971.0
12851.42404,0,186,11,31,0,8,1339.2,Very Low,,
8607.482071,0,118,30,52,0,7,566.4,Very Low,,
4222.977602,0,63,26,78,0,7,302.4,Very Low,,
61134.68307,0,198,2,75,0,2,2275.265075,High,,
9368.27103,44980,81,2,27,0,2,333.478333,Very Low,,44980.0
4365.256633,23566,112,3,43,0,1,537.6,Very Low,,23566.0
3384.468426,54603,86,29,68,0,1,412.8,Very Low,,54603.0
2409.003095,0,67,7,72,0,1,482.4,Very Low,,
7209.088399,0,99,0,53,0,5,715.039363,Very Low,,
3875.541141,0,117,11,29,0,1,842.4,Very Low,,
2735.469265,96314,69,2,76,0,1,296.995798,Very Low,,96314.0
3092.632781,31168,78,14,42,0,1,289.386343,Very Low,,31168.0
5006.609577,0,71,16,4,0,5,358.985713,Very Low,,
14382.56463,52174,121,22,25,0,2,403.737293,Very Low,,52174.0
2762.801339,72335,69,23,35,0,1,331.2,Very Low,,72335.0
3997.476302,0,62,25,79,1,3,552.845318,Very Low,,
5599.668502,0,73,1,60,0,5,350.4,Very Low,,
4974.801539,75644,65,5,68,3,9,467.803638,Very Low,,75644.0
3435.649178,0,95,18,75,0,1,679.052398,Very Low,,
5574.618901,20075,71,0,28,0,3,371.679189,Very Low,,20075.0
6889.518761,33786,89,15,94,1,3,75.110004,Very Low,,33786.0
17497.52201,0,73,9,94,0,2,350.4,Very Low,,
10986.22795,96721,138,4,50,1,7,662.4,Very Low,,96721.0
5358.163394,40833,69,13,84,0,6,294.591676,Very Low,,40833.0
8532.718297,0,122,32,6,2,7,585.6,Very Low,,
4634.730197,0,62,29,59,0,3,297.6,Very Low,,
8080.948098,85210,68,34,9,0,2,32.714226,Very Low,,85210.0
5678.050167,0,76,8,44,0,3,364.8,Very Low,,
5243.538258,44851,66,28,51,0,3,439.762045,Very Low,,44851.0
12263.10529,0,174,13,30,0,8,1724.234933,Very Low,,
30859.36361,69872,111,35,10,2,2,218.395525,Low,,69872.0
16320.76716,0,247,5,12,3,5,1778.4,Very Low,,
13447.37157,26708,122,10,24,0,2,585.6,Very Low,,26708.0
2722.210707,17576,71,29,70,0,1,398.502948,Very Low,,17576.0
32317.03275,55475,116,18,75,0,2,412.471,Low,,55475.0
7896.706446,0,111,22,21,0,8,190.120714,Very Low,,
2820.741005,35855,70,13,51,0,1,278.208622,Very Low,,35855.0
6904.081112,0,98,26,31,0,4,1032.329445,Very Low,,
7689.714281,0,73,3,73,0,2,617.705323,Very Low,,
4821.213012,63391,64,28,48,4,3,119.587974,Very Low,,63391.0
4077.501164,53093,103,3,62,0,1,98.991733,Very Low,,53093.0
2888.853662,65412,73,1,74,1,1,101.753098,Very Low,,65412.0
3653.12609,0,107,32,43,0,1,770.4,Very Low,,
4836.747754,0,136,8,2,0,1,979.2,Very Low,,
13009.18057,0,61,2,81,0,2,380.069056,Very Low,,
2612.528734,37073,66,16,35,0,1,316.8,Very Low,,37073.0
25390.54546,19359,129,0,62,0,2,928.8,Low,,19359.0
8901.055724,46814,113,7,19,0,3,542.4,Very Low,,46814.0
4704.176131,0,68,10,48,1,3,326.4,Very Low,,
6240.903564,68332,79,23,21,3,8,379.2,Very Low,,68332.0
8053.268897,17301,105,1,11,0,5,638.543326,Very Low,,17301.0
5229.445752,69545,65,17,97,0,8,312.0,Very Low,,69545.0
5035.035257,37405,63,8,99,3,4,287.556107,Very Low,,37405.0
5492.388442,74271,136,1,79,0,1,174.327925,Very Low,,74271.0
2592.437797,72421,65,8,23,0,1,312.0,Very Low,,72421.0
3657.585449,62650,92,0,42,0,1,148.820742,Very Low,,62650.0
5319.311913,37331,134,26,7,0,1,898.914194,Very Low,,37331.0
41787.90343,46587,119,34,74,2,2,571.2,Moderate,,46587.0
5977.410465,25320,76,10,70,1,8,269.065636,Very Low,,25320.0
9298.887011,22094,79,2,34,1,2,460.889274,Very Low,,22094.0
20531.64534,12503,92,4,31,0,2,120.69808,Low,,12503.0
8725.292767,69772,112,17,38,0,9,537.6,Very Low,,69772.0
7687.296987,0,109,0,5,0,3,523.2,Very Low,,
9150.137599,32370,115,2,77,0,4,552.0,Very Low,,32370.0
20370.76787,0,73,0,21,1,2,525.6,Low,,
2775.671887,38222,71,6,8,0,1,166.78838,Very Low,,38222.0
4384.348683,32272,110,6,5,0,1,6.342791,Very Low,,32272.0
7712.057483,27816,118,4,90,5,3,566.4,Very Low,,27816.0
11472.23701,62134,73,13,14,0,2,25.333594,Very Low,,62134.0
4118.588554,69379,103,14,79,0,1,494.4,Very Low,,69379.0
3450.073829,68082,88,24,53,0,1,39.579516,Very Low,,68082.0
2536.885365,34653,64,18,72,0,1,307.2,Very Low,,34653.0
7330.190221,26906,92,17,12,0,3,106.528651,Very Low,,26906.0
8886.296424,20903,117,4,40,0,8,561.6,Very Low,,20903.0
3193.156111,80580,81,11,22,2,1,41.694266,Very Low,,80580.0
2698.693364,76025,67,29,0,0,1,151.021648,Very Low,,76025.0
42937.34691,64937,122,27,43,0,2,328.82872,Moderate,,64937.0
8151.719109,0,114,9,27,0,5,820.8,Very Low,,
